CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,TenureBucket,Exited
773.0,France,Male,52.0,4,0.0,1,0,1,144113.42,Mid,0
508.0,France,Male,26.0,7,205962.0,1,1,0,156424.4,Loyal,0
709.0,France,Female,40.0,9,131569.63,1,1,1,103970.58,Loyal,0
582.0,France,Female,38.0,9,135979.01,4,1,1,76582.95,Loyal,1
681.0,France,Female,41.0,0,120549.29,2,1,0,175722.31,New,0
818.0,Spain,Male,26.0,4,0.0,2,1,1,167036.94,Mid,0
488.0,France,Male,34.0,3,0.0,2,1,1,125979.36,Mid,0
727.0,France,Male,32.0,1,59271.82,1,1,1,46019.43,New,0
704.0,France,Male,44.0,3,0.0,2,0,1,152884.85,Mid,0
602.0,Spain,Female,42.0,1,138912.17,1,1,1,139494.75,New,0
692.0,Spain,Male,46.0,2,0.0,2,1,1,105983.09,New,0
653.0,Spain,Female,38.0,9,149571.94,1,1,0,118383.18,Loyal,0
589.0,France,Male,38.0,2,0.0,1,1,0,79915.28,New,0
548.0,France,Female,41.0,4,82596.8,1,0,1,55672.09,Mid,0
509.0,Spain,Female,25.0,3,108738.71,2,1,0,106920.57,Mid,0
562.0,France,Female,51.0,1,124662.54,1,1,1,65390.46,New,1
777.0,Germany,Male,44.0,3,124655.59,2,0,1,79792.3,Mid,0
724.0,France,Male,28.0,5,97612.12,1,1,1,96498.14,Mid,0
555.0,France,Male,24.0,5,0.0,2,1,0,27513.47,Mid,0
737.0,Germany,Male,35.0,0,133377.8,1,0,1,64050.19,New,0
607.0,France,Female,49.0,9,119960.29,2,1,0,103068.22,Loyal,0
731.0,Germany,Female,43.0,9,79120.27,1,0,0,548.52,Loyal,1
631.0,Spain,Male,29.0,3,0.0,2,1,1,197963.46,Mid,0
547.0,Germany,Male,50.0,3,81290.02,3,0,1,177747.03,Mid,1
518.0,France,Male,59.0,5,138772.15,1,0,1,123872.0,Mid,0
701.0,Spain,Male,28.0,1,103421.32,1,0,1,76304.73,New,0
850.0,France,Female,38.0,2,0.0,2,1,0,9015.07,New,0
732.0,France,Female,40.0,10,0.0,2,1,0,154189.08,Loyal,0
479.0,Germany,Male,51.0,1,107714.74,3,1,0,86128.21,New,1
709.0,Spain,Male,35.0,2,0.0,2,1,0,104982.39,New,0
805.0,Germany,Female,45.0,9,116585.97,1,1,0,189428.75,Loyal,1
817.0,France,Female,37.0,6,81070.34,2,1,0,80985.88,Loyal,0
429.0,France,Male,24.0,4,95741.75,1,1,0,46170.75,Mid,0
580.0,Spain,Male,62.0,3,153946.14,1,1,1,7418.92,Mid,0
594.0,France,Male,37.0,2,0.0,2,0,1,95864.5,New,0
525.0,Spain,Female,37.0,0,0.0,1,0,1,131521.72,New,0
723.0,France,Female,35.0,0,0.0,2,0,1,61290.99,New,0
692.0,Spain,Female,29.0,4,0.0,2,0,0,138880.24,Mid,0
703.0,Germany,Female,38.0,9,99167.54,1,1,0,65720.92,Loyal,0
764.0,France,Female,39.0,1,129068.54,2,1,1,187905.12,New,0
606.0,France,Female,39.0,3,0.0,2,1,0,50560.45,Mid,1
592.0,France,Male,60.0,9,0.0,4,1,1,13614.01,Loyal,1
648.0,Germany,Female,43.0,1,107963.38,1,0,0,186438.86,New,1
850.0,Spain,Male,35.0,7,110349.82,1,0,0,126355.8,Loyal,0
682.0,Germany,Male,36.0,5,72373.62,2,1,0,36895.99,Mid,0
667.0,Spain,Female,23.0,6,136100.69,2,0,0,169669.33,Loyal,1
681.0,Spain,Male,38.0,2,99811.44,2,1,0,23531.5,New,0
806.0,Germany,Female,59.0,0,135296.33,1,1,0,182822.5,New,0
675.0,Spain,Male,35.0,8,0.0,2,1,0,29062.25,Loyal,0
604.0,France,Female,56.0,0,62732.65,1,0,1,124954.56,New,0
520.0,France,Male,49.0,5,121197.64,1,1,0,72577.33,Mid,1
850.0,Spain,Female,45.0,5,174088.3,4,1,0,5669.31,Mid,1
769.0,Germany,Female,45.0,5,126674.81,1,1,0,124118.71,Mid,1
581.0,France,Male,25.0,5,77886.53,2,1,0,150319.49,Mid,0
498.0,Spain,Male,29.0,8,127864.26,1,1,1,46677.9,Loyal,0
635.0,Spain,Male,31.0,1,0.0,2,1,0,135382.23,New,0
655.0,Germany,Female,32.0,6,130935.56,1,1,0,9241.83,Loyal,1
543.0,France,Male,22.0,8,0.0,2,0,0,127587.22,Loyal,0
648.0,France,Male,38.0,10,82697.28,1,1,0,74846.67,Loyal,0
849.0,Germany,Male,37.0,7,143452.74,2,1,1,17294.12,Loyal,0
600.0,France,Male,46.0,10,95502.21,1,0,0,19842.18,Loyal,0
760.0,Spain,Female,57.0,1,0.0,2,1,1,25101.17,New,0
739.0,Spain,Female,41.0,8,0.0,1,1,0,191694.77,Loyal,1
606.0,Germany,Female,27.0,6,172310.33,1,0,1,111448.92,Loyal,0
555.0,France,Female,27.0,8,102000.17,1,1,1,116757.0,Loyal,0
850.0,Germany,Female,32.0,0,116968.91,1,0,0,175094.62,New,0
793.0,France,Male,56.0,8,119496.25,2,1,0,29880.99,Loyal,0
670.0,Germany,Female,36.0,2,84266.44,2,0,0,38614.69,New,0
476.0,France,Male,40.0,6,0.0,1,1,1,22735.45,Loyal,0
782.0,France,Female,35.0,4,0.0,1,1,1,119565.34,Mid,0
530.0,France,Female,45.0,1,0.0,1,0,1,190663.89,New,1
679.0,Spain,Female,26.0,3,76554.06,1,1,1,184800.27,Mid,0
658.0,Germany,Female,31.0,3,133003.03,1,0,1,146339.27,Mid,1
638.0,France,Male,46.0,9,139859.54,1,1,0,38967.29,Loyal,0
682.0,Germany,Female,29.0,6,101012.77,1,0,0,32589.89,Loyal,1
556.0,Germany,Female,31.0,1,128663.81,2,1,0,125083.29,New,0
540.0,France,Male,48.0,0,148116.48,1,0,0,116973.48,New,0
484.0,Germany,Male,54.0,3,134388.11,1,0,0,49954.79,Mid,1
760.0,Germany,Male,34.0,6,121303.77,2,1,1,59325.21,Loyal,0
850.0,Germany,Female,30.0,8,154870.28,1,1,1,54191.38,Loyal,0
850.0,Spain,Female,31.0,3,121237.65,1,1,1,31022.56,Mid,0
668.0,Spain,Female,36.0,3,133686.52,1,1,0,190958.48,Mid,1
520.0,France,Female,29.0,8,95947.76,1,1,0,4696.44,Loyal,0
684.0,France,Male,46.0,0,0.0,2,1,1,36376.97,New,0
654.0,Spain,Female,32.0,2,0.0,1,1,1,51972.92,New,1
710.0,Spain,Male,23.0,6,0.0,2,1,1,134188.11,Loyal,0
528.0,Germany,Female,62.0,7,133201.17,1,0,0,168507.68,Loyal,1
767.0,Germany,Male,23.0,2,139542.82,1,0,1,28038.28,New,0
643.0,France,Male,39.0,7,0.0,2,1,1,170392.59,Loyal,0
675.0,Spain,Male,32.0,8,197436.82,1,1,1,52710.7,Loyal,0
720.0,France,Male,33.0,9,0.0,2,1,1,142956.48,Loyal,0
736.0,Spain,Female,28.0,2,0.0,2,1,1,117431.1,New,0
716.0,France,Female,44.0,6,155114.9,1,0,0,133871.83,Loyal,0
847.0,Germany,Female,35.0,5,111743.43,1,1,1,183584.14,Mid,0
754.0,Germany,Male,57.0,2,101134.87,2,1,1,70954.41,New,0
477.0,Germany,Female,58.0,8,145984.92,1,1,1,24564.7,Loyal,0
679.0,Spain,Male,58.0,9,109327.65,1,1,1,3829.13,Loyal,0
614.0,France,Male,40.0,6,0.0,1,1,1,20339.79,Loyal,1
755.0,Germany,Male,43.0,6,165048.5,3,1,0,16929.41,Loyal,1
697.0,France,Male,36.0,7,0.0,2,1,1,74760.32,Loyal,0
772.0,Germany,Male,30.0,6,99785.28,2,0,0,197238.03,Loyal,0
821.0,France,Female,40.0,1,0.0,2,1,0,194273.12,New,0
631.0,France,Male,51.0,8,100654.8,1,1,0,171587.9,Loyal,0
806.0,Germany,Male,31.0,10,138653.51,1,1,0,190803.37,Loyal,0
645.0,France,Male,42.0,4,98298.18,1,1,1,676.06,Mid,0
690.0,Germany,Male,31.0,2,137260.45,2,1,0,55387.28,New,0
660.0,Spain,Male,33.0,2,80462.24,1,0,0,150422.35,New,0
564.0,Spain,Male,31.0,0,125175.58,1,1,1,72757.33,New,0
714.0,Germany,Female,49.0,4,93059.34,1,1,0,7571.51,Mid,1
567.0,France,Male,42.0,2,0.0,2,1,1,167984.61,New,0
615.0,France,Male,32.0,4,0.0,2,1,1,6225.63,Mid,0
682.0,France,Male,40.0,4,0.0,1,0,1,105352.55,Mid,0
758.0,France,Female,33.0,7,0.0,2,0,0,82996.47,Loyal,0
478.0,France,Female,38.0,4,171913.87,1,1,0,51820.87,Mid,1
687.0,Spain,Female,36.0,5,0.0,1,1,0,17696.22,Mid,0
559.0,Spain,Male,62.0,9,125919.35,1,1,0,175910.95,Loyal,1
587.0,Germany,Female,49.0,7,155393.98,2,1,0,13308.2,Loyal,1
615.0,France,Male,39.0,4,133707.09,1,1,1,108152.75,Mid,0
638.0,France,Male,34.0,6,114543.27,1,1,1,97755.29,Loyal,0
640.0,Spain,Male,39.0,3,0.0,1,1,1,105997.25,Mid,0
466.0,France,Male,26.0,9,105522.06,1,1,0,10842.46,Loyal,0
669.0,France,Female,38.0,9,121858.98,1,1,0,130755.34,Loyal,0
562.0,France,Male,35.0,7,0.0,1,0,0,48869.67,Loyal,0
502.0,France,Male,37.0,10,0.0,1,1,1,76642.68,Loyal,0
684.0,Spain,Female,42.0,3,103210.27,1,1,0,31002.03,Mid,0
678.0,France,Male,62.0,8,0.0,2,1,1,47117.03,Loyal,0
600.0,France,Female,49.0,6,0.0,1,0,1,148087.88,Loyal,1
497.0,France,Male,34.0,2,0.0,2,1,1,83087.13,New,0
665.0,France,Male,25.0,7,90920.75,1,0,1,112256.57,Loyal,0
682.0,France,Male,61.0,10,73688.2,1,1,1,172141.33,Loyal,0
514.0,France,Male,35.0,3,121030.9,1,1,0,10008.68,Mid,0
682.0,Spain,Female,62.0,9,0.0,2,1,1,103318.44,Loyal,0
493.0,France,Male,36.0,9,0.0,2,1,1,65816.53,Loyal,0
724.0,Germany,Male,31.0,9,138166.3,1,1,0,12920.43,Loyal,0
595.0,Germany,Male,46.0,5,142360.62,2,1,0,48421.4,Mid,1
635.0,France,Female,62.0,4,74812.84,1,0,1,27448.33,Mid,0
581.0,Spain,Male,30.0,0,53291.86,1,0,0,196582.28,New,0
616.0,France,Male,46.0,2,0.0,2,1,0,137136.46,New,0
639.0,France,Male,35.0,8,0.0,2,1,0,170483.9,Loyal,0
680.0,Spain,Male,42.0,0,0.0,1,1,0,136377.21,New,0
688.0,Germany,Male,45.0,9,103399.87,1,0,0,129870.93,Loyal,0
597.0,Germany,Female,62.0,6,124978.19,2,1,1,7144.46,Loyal,0
760.0,France,Male,37.0,7,0.0,1,0,0,32863.24,Loyal,1
469.0,France,Female,48.0,5,0.0,1,1,0,160529.71,Mid,1
777.0,France,Male,29.0,2,0.0,2,1,0,124489.88,New,0
614.0,France,Female,43.0,6,0.0,2,1,1,109041.53,Loyal,0
625.0,France,Male,36.0,9,108546.16,3,1,0,133807.77,Loyal,1
430.0,Germany,Female,38.0,8,153058.64,1,1,0,99377.27,Loyal,0
551.0,France,Male,42.0,1,50194.59,1,1,1,23399.58,New,0
706.0,Spain,Female,46.0,2,127660.46,2,1,0,150156.82,New,1
648.0,Germany,Male,37.0,6,131753.41,1,1,0,86894.67,Loyal,0
652.0,Germany,Male,41.0,9,159434.03,1,1,0,178373.93,Loyal,0
549.0,Germany,Female,55.0,1,137592.31,2,0,1,116548.02,New,1
763.0,France,Female,23.0,2,0.0,2,1,0,153983.99,New,0
595.0,Germany,Female,41.0,9,150463.11,2,0,1,81548.38,Loyal,0
479.0,Spain,Male,35.0,4,125920.98,1,1,1,20393.44,Mid,0
716.0,France,Male,38.0,4,0.0,2,1,0,189678.7,Mid,0
487.0,France,Male,45.0,2,0.0,2,1,0,77475.73,New,0
492.0,Germany,Male,39.0,10,124576.65,2,1,0,148584.61,Loyal,0
643.0,France,Female,33.0,0,137811.75,1,1,1,184856.89,New,0
733.0,Germany,Female,30.0,1,102452.71,1,1,0,21556.95,New,0
479.0,Germany,Male,24.0,6,107637.97,2,0,1,169505.83,Loyal,0
630.0,France,Male,53.0,5,138053.67,1,0,1,114110.97,Mid,0
678.0,France,Female,60.0,10,117738.81,1,1,0,147489.76,Loyal,1
710.0,France,Male,54.0,6,171137.62,1,1,1,167023.95,Loyal,1
585.0,France,Female,32.0,8,144705.87,2,0,0,171482.56,Loyal,0
755.0,France,Male,34.0,3,0.0,2,1,1,158816.03,Mid,0
643.0,Germany,Male,25.0,4,115142.9,1,1,1,148098.95,Mid,0
535.0,Germany,Female,53.0,5,141616.55,2,1,1,75888.65,Mid,0
720.0,France,Female,34.0,6,110717.38,1,1,1,9398.45,Loyal,0
516.0,Germany,Female,33.0,10,138847.9,1,1,1,127256.7,Loyal,0
666.0,Germany,Male,33.0,2,124125.26,1,1,0,81884.8,New,0
782.0,France,Male,36.0,5,81210.72,2,0,1,108003.38,Mid,0
702.0,Spain,Male,44.0,9,0.0,1,0,0,59207.41,Loyal,1
622.0,Germany,Male,33.0,3,96926.12,2,1,0,48553.77,Mid,0
617.0,Spain,Female,37.0,9,101707.8,1,1,0,123866.28,Loyal,0
629.0,Germany,Female,38.0,9,123948.85,1,1,0,76053.07,Loyal,0
762.0,Spain,Female,62.0,9,183744.98,1,1,1,196993.69,Loyal,0
589.0,Germany,Male,55.0,7,119961.48,1,1,0,65156.83,Loyal,1
600.0,France,Female,37.0,4,0.0,3,1,0,7312.25,Mid,1
699.0,Germany,Female,51.0,2,92246.14,2,0,1,91346.03,New,0
544.0,Spain,Female,53.0,9,0.0,1,1,0,125692.07,Loyal,1
728.0,Spain,Female,29.0,1,0.0,1,1,1,83056.22,New,0
691.0,France,Female,29.0,9,116536.43,1,1,0,51987.99,Loyal,0
584.0,Germany,Female,30.0,8,112013.81,1,1,0,177772.03,Loyal,1
618.0,France,Female,40.0,0,0.0,1,1,0,119059.13,New,0
783.0,Spain,Female,44.0,3,81811.71,1,1,0,164213.53,Mid,1
684.0,Germany,Male,59.0,9,122471.09,1,0,1,15807.07,Loyal,0
536.0,Spain,Male,53.0,2,143923.96,1,1,0,2019.78,New,1
539.0,France,Female,29.0,4,0.0,2,1,1,100919.19,Mid,0
632.0,France,Female,40.0,9,139625.34,1,1,0,93702.96,Loyal,1
616.0,Germany,Male,39.0,2,121704.32,2,1,0,55556.3,New,0
683.0,Spain,Male,40.0,8,0.0,1,1,0,75848.22,Loyal,0
493.0,France,Male,54.0,3,167831.88,2,1,0,150159.95,Mid,1
612.0,Spain,Male,39.0,5,170288.38,1,1,1,59601.15,Mid,0
536.0,Germany,Male,23.0,6,92366.72,2,1,0,120661.71,Loyal,0
719.0,Spain,Male,35.0,3,122964.88,1,1,1,138231.7,Mid,0
554.0,Spain,Female,27.0,4,0.0,2,1,1,135083.73,Mid,0
681.0,Germany,Female,44.0,3,105206.7,2,1,1,163558.36,Mid,0
634.0,Germany,Male,27.0,3,107027.52,1,1,0,173425.68,Mid,0
730.0,France,Female,36.0,8,148749.29,2,1,0,91830.75,Loyal,0
681.0,France,Male,32.0,3,148884.47,2,1,1,90967.37,Mid,0
611.0,Germany,Female,29.0,4,78885.88,2,1,1,26927.69,Mid,0
631.0,France,Male,36.0,1,0.0,2,0,0,133141.34,New,0
703.0,Germany,Male,35.0,5,140691.08,2,1,0,167810.26,Mid,0
724.0,France,Female,37.0,10,68598.56,1,1,0,157862.82,Loyal,0
638.0,Spain,Male,48.0,2,0.0,2,1,1,7919.08,New,0
775.0,Germany,Male,33.0,3,83501.66,2,1,0,128841.31,Mid,0
750.0,France,Female,47.0,7,121376.15,2,1,0,54473.6,Loyal,1
628.0,Germany,Male,29.0,3,113146.98,2,0,1,124749.08,Mid,0
613.0,France,Male,36.0,9,131307.11,1,0,0,83343.73,Loyal,0
712.0,Spain,Male,53.0,2,111061.01,2,0,0,26542.17,New,0
717.0,Germany,Female,33.0,10,102185.42,2,1,0,23231.93,Loyal,0
790.0,Germany,Female,25.0,5,152885.77,1,1,0,58214.79,Mid,0
534.0,France,Male,29.0,7,174851.9,1,1,1,79178.31,Loyal,0
646.0,France,Female,42.0,3,175159.9,2,0,0,67124.48,Mid,1
460.0,Germany,Male,46.0,4,127559.97,2,1,1,126952.5,Mid,0
698.0,Germany,Female,62.0,1,169362.43,1,1,0,84760.32,New,1
706.0,Germany,Male,23.0,2,93301.97,2,0,1,127187.04,New,0
560.0,France,Male,57.0,0,0.0,2,0,1,116781.71,New,0
587.0,France,Male,39.0,10,0.0,2,1,1,170409.45,Loyal,0
762.0,France,Male,29.0,6,141389.06,1,1,0,54122.89,Loyal,0
510.0,Germany,Female,50.0,7,123936.54,1,1,1,23768.01,Loyal,0
646.0,France,Female,62.0,6,97259.25,1,0,1,104719.66,Loyal,0
619.0,France,Male,44.0,3,116967.68,1,1,0,5075.17,Mid,1
819.0,France,Female,38.0,10,0.0,2,1,0,30498.7,Loyal,0
714.0,France,Male,62.0,4,138082.16,1,0,1,166677.54,Mid,0
652.0,Spain,Female,42.0,3,83492.07,2,1,0,37914.12,Mid,0
485.0,Spain,Female,30.0,7,0.0,1,1,0,107067.37,Loyal,0
730.0,Germany,Female,33.0,7,130367.87,1,1,0,15142.1,Loyal,1
847.0,Spain,Female,37.0,9,112712.17,1,1,0,116097.26,Loyal,0
677.0,France,Male,46.0,2,57037.74,1,1,1,158531.01,New,0
730.0,France,Female,35.0,0,155470.55,1,1,1,53718.28,New,0
741.0,France,Male,39.0,5,0.0,1,0,1,40207.06,Mid,0
792.0,Spain,Male,47.0,0,0.0,1,1,1,5557.88,New,1
594.0,France,Male,35.0,2,133853.27,1,1,1,65361.66,New,0
609.0,France,Male,40.0,6,0.0,2,1,1,97416.34,Loyal,0
628.0,France,Male,34.0,4,158741.43,2,1,1,126192.54,Mid,0
710.0,Germany,Male,58.0,7,170113.0,2,0,1,10494.64,Loyal,0
850.0,Germany,Male,28.0,2,101100.22,2,1,1,35337.31,New,0
656.0,Spain,Male,28.0,8,120047.77,1,1,1,137173.39,Loyal,0
684.0,Spain,Female,36.0,5,174180.39,1,1,0,119830.08,Mid,0
655.0,Germany,Male,34.0,7,118028.35,1,1,0,51226.32,Loyal,1
727.0,Germany,Female,18.0,2,93816.7,2,1,0,126172.11,New,0
552.0,Germany,Male,33.0,3,144962.74,1,1,0,58844.84,Mid,1
717.0,France,Male,50.0,9,90305.76,1,1,1,124626.57,Loyal,0
510.0,France,Male,62.0,8,0.0,2,1,1,115291.86,Loyal,0
703.0,France,Female,51.0,3,0.0,3,1,1,77294.56,Mid,1
635.0,France,Male,27.0,3,127009.83,1,1,0,161909.95,Mid,0
681.0,Germany,Male,49.0,8,142946.18,1,0,0,187280.51,Loyal,1
700.0,France,Female,30.0,9,0.0,1,1,1,174971.64,Loyal,0
744.0,France,Female,38.0,9,0.0,2,0,0,20940.76,Loyal,0
802.0,Germany,Male,37.0,9,115569.21,1,0,1,119782.89,Loyal,0
558.0,France,Male,31.0,7,0.0,1,1,0,198269.08,Loyal,0
744.0,Spain,Male,36.0,2,153804.44,1,1,1,87213.33,New,0
568.0,Spain,Female,43.0,9,0.0,1,1,0,125870.79,Loyal,1
583.0,France,Male,48.0,3,91246.53,1,1,0,60017.46,Mid,1
535.0,France,Female,44.0,2,114427.86,1,1,1,136330.26,New,0
524.0,France,Male,44.0,10,118569.03,2,0,0,82117.2,Loyal,0
655.0,France,Female,50.0,10,0.0,4,1,0,179267.94,Loyal,1
813.0,Spain,Male,27.0,1,137275.36,1,0,1,115733.16,New,0
696.0,Germany,Male,43.0,4,114091.38,1,0,1,159888.1,Mid,0
699.0,Germany,Male,32.0,1,123906.22,3,1,1,127443.82,New,1
598.0,Germany,Male,59.0,8,118210.42,2,0,0,60192.14,Loyal,1
691.0,Germany,Male,30.0,7,101231.77,2,0,0,156529.44,Loyal,0
742.0,France,Female,28.0,2,191864.51,1,1,0,108457.99,New,1
784.0,Germany,Male,28.0,2,70233.74,2,1,1,179252.73,New,0
667.0,France,Male,42.0,7,0.0,1,0,1,108348.94,Loyal,1
645.0,France,Female,62.0,9,0.0,4,1,1,176353.87,Loyal,1
696.0,Germany,Female,27.0,2,96129.32,2,1,1,5983.7,New,0
850.0,France,Male,36.0,7,0.0,1,1,1,40812.9,Loyal,0
784.0,Spain,Male,23.0,2,0.0,1,1,1,6847.73,New,0
553.0,France,Male,41.0,1,0.0,2,1,0,90607.31,New,0
577.0,France,Male,41.0,6,0.0,1,1,1,167621.18,Loyal,0
773.0,Spain,Male,52.0,2,0.0,2,1,0,57337.79,New,0
762.0,Spain,Female,26.0,7,123709.46,2,1,1,169654.57,Loyal,0
632.0,Spain,Female,29.0,7,80922.75,1,1,0,7820.78,Loyal,0
678.0,Germany,Female,30.0,1,139676.95,2,0,1,16146.0,New,0
490.0,Spain,Female,48.0,8,155413.06,1,1,0,187921.3,Loyal,0
551.0,Germany,Male,54.0,5,102994.04,1,1,0,176680.16,Mid,1
690.0,Spain,Male,32.0,2,76087.98,1,0,1,151822.66,New,0
664.0,France,Female,31.0,9,114519.57,2,0,1,79222.02,Loyal,0
633.0,France,Female,29.0,7,169988.35,1,1,0,4272.0,Loyal,0
645.0,France,Male,32.0,4,0.0,2,0,1,97628.08,Mid,0
554.0,Germany,Female,51.0,7,105701.91,1,0,1,179797.79,Loyal,1
568.0,Spain,Male,39.0,5,0.0,2,1,1,129569.92,Mid,0
680.0,Spain,Female,37.0,6,124140.57,2,1,0,92826.35,Loyal,0
771.0,France,Male,50.0,3,105229.72,1,1,1,16281.68,Mid,1
485.0,France,Male,29.0,7,182123.79,1,1,0,116828.51,Loyal,1
688.0,Spain,Male,42.0,5,0.0,2,0,0,197602.29,Mid,0
506.0,France,Male,36.0,5,0.0,2,1,0,164253.35,Mid,0
743.0,Spain,Male,41.0,7,0.0,1,1,0,163736.09,Loyal,1
629.0,Spain,Male,34.0,6,0.0,2,1,0,190347.72,Loyal,0
800.0,Spain,Male,38.0,1,0.0,2,1,0,51553.43,New,0
734.0,Germany,Female,47.0,10,91522.04,2,1,1,138835.91,Loyal,0
631.0,Spain,Female,31.0,2,88161.85,2,1,0,127630.88,New,0
561.0,France,Male,33.0,6,0.0,2,0,0,173680.39,Loyal,0
771.0,France,Female,62.0,7,143773.07,1,1,1,130827.88,Loyal,0
498.0,Germany,Male,35.0,2,121968.11,2,0,1,188343.05,New,0
669.0,Spain,Male,51.0,3,88827.53,1,0,0,85250.77,Mid,1
642.0,France,Female,40.0,7,0.0,2,1,0,183963.34,Loyal,0
809.0,France,Female,39.0,5,0.0,1,1,0,77705.75,Mid,0
540.0,France,Female,40.0,3,165298.12,1,0,1,199862.75,Mid,0
642.0,Germany,Female,39.0,8,128264.03,1,1,0,61792.76,Loyal,1
504.0,Germany,Female,43.0,7,102365.49,1,1,0,194690.77,Loyal,1
648.0,Spain,Female,43.0,7,81153.82,1,1,1,144532.85,Loyal,1
471.0,Germany,Female,36.0,5,90063.74,2,1,1,96366.7,Mid,0
681.0,Germany,Male,42.0,3,118199.97,2,1,0,9452.88,Mid,1
697.0,France,Female,62.0,7,0.0,2,0,1,188772.45,Loyal,0
683.0,Spain,Male,35.0,9,61172.04,1,0,0,82951.12,Loyal,0
720.0,Germany,Female,43.0,10,110822.9,1,0,0,72861.94,Loyal,0
650.0,France,Male,37.0,5,106967.18,1,0,0,24495.03,Mid,0
850.0,Germany,Female,35.0,2,80931.75,1,0,0,12639.67,New,1
647.0,Spain,Female,62.0,1,91216.0,1,1,1,41800.18,New,0
850.0,France,Male,31.0,4,0.0,2,0,0,152298.28,Mid,0
710.0,France,Female,37.0,5,0.0,2,1,0,115403.31,Mid,0
539.0,France,Male,39.0,6,0.0,2,1,1,86767.48,Loyal,0
671.0,France,Male,30.0,2,0.0,1,0,1,102057.86,New,0
575.0,Spain,Female,22.0,8,105229.34,1,1,1,34397.08,Loyal,0
725.0,Spain,Female,32.0,0,0.0,2,1,1,138525.19,New,0
746.0,France,Male,36.0,9,127157.04,1,1,1,155700.15,Loyal,0
684.0,Spain,Female,38.0,3,134168.5,3,1,0,3966.5,Mid,1
655.0,Germany,Female,36.0,10,122314.39,1,1,0,9181.66,Loyal,0
677.0,France,Male,30.0,1,78133.15,1,0,1,174225.88,New,0
639.0,Spain,Male,38.0,9,130233.14,1,1,1,81861.1,Loyal,0
625.0,Spain,Female,49.0,2,80816.45,1,1,1,20018.79,New,0
621.0,Spain,Female,40.0,7,0.0,2,0,1,131283.6,Loyal,1
669.0,France,Female,44.0,8,96418.09,1,0,0,131609.48,Loyal,1
753.0,France,Male,57.0,7,0.0,1,1,0,159475.08,Loyal,1
834.0,France,Male,36.0,8,142882.49,1,1,0,89983.02,Loyal,1
642.0,France,Female,40.0,7,0.0,2,1,0,10712.82,Loyal,0
691.0,Germany,Female,37.0,7,123067.63,1,1,1,98162.44,Loyal,1
520.0,France,Male,58.0,3,0.0,2,0,1,32790.02,Mid,0
729.0,France,Female,32.0,9,0.0,2,0,0,150803.44,Loyal,0
510.0,France,Female,26.0,6,136214.08,1,0,0,159742.33,Loyal,0
704.0,Germany,Female,39.0,10,102556.18,2,1,0,171971.25,Loyal,1
787.0,France,Female,40.0,6,0.0,2,1,1,84151.98,Loyal,0
656.0,Germany,Female,27.0,3,150905.03,2,1,0,16998.72,Mid,0
767.0,Germany,Female,45.0,7,132746.2,2,1,0,26628.88,Loyal,1
791.0,France,Male,37.0,2,163789.49,2,1,0,75832.53,New,0
599.0,Spain,Female,49.0,2,0.0,2,1,0,111190.53,New,0
590.0,Spain,Female,29.0,2,166930.76,2,1,0,122487.73,New,0
583.0,France,Female,29.0,10,0.0,2,1,1,111285.85,Loyal,0
744.0,Germany,Male,38.0,6,73023.17,2,1,0,78770.86,Loyal,0
607.0,Germany,Male,61.0,2,164523.5,2,1,1,35786.76,New,0
645.0,France,Male,31.0,7,161171.7,2,1,0,12599.94,Loyal,1
468.0,Germany,Male,29.0,1,111681.98,2,1,1,195711.16,New,0
790.0,Germany,Male,50.0,8,121438.58,1,1,1,176471.78,Loyal,1
485.0,Germany,Female,30.0,5,156771.68,1,1,1,141148.21,Mid,0
683.0,Germany,Male,35.0,5,144961.97,1,0,1,26796.73,Mid,0
589.0,France,Male,36.0,8,114435.47,1,1,0,26955.72,Loyal,0
767.0,France,Female,42.0,2,133616.39,1,1,0,28615.8,New,0
625.0,Germany,Male,26.0,3,130483.95,1,1,0,122810.53,Mid,0
679.0,Spain,Female,35.0,8,119182.73,1,0,0,121210.09,Loyal,0
705.0,France,Female,35.0,5,0.0,1,1,0,133991.11,Mid,1
652.0,France,Female,40.0,1,0.0,2,1,0,126554.96,New,0
447.0,France,Male,41.0,3,0.0,4,1,1,197490.39,Mid,1
661.0,France,Male,39.0,5,0.0,2,0,0,181461.46,Mid,0
774.0,Spain,Male,46.0,9,0.0,2,1,1,34774.26,Loyal,0
711.0,France,Male,34.0,8,0.0,2,0,0,48260.19,Loyal,0
698.0,France,Female,46.0,0,0.0,2,1,1,125962.02,New,0
716.0,France,Female,35.0,8,112808.18,1,0,1,17848.3,Loyal,0
626.0,Germany,Male,36.0,2,181671.16,2,1,1,57531.14,New,0
731.0,Spain,Male,62.0,3,0.0,2,1,1,141180.66,Mid,0
806.0,France,Male,31.0,9,0.0,2,0,1,140168.36,Loyal,0
544.0,Germany,Male,39.0,4,142406.43,2,1,0,146637.45,Mid,0
497.0,Germany,Male,35.0,7,110053.62,2,1,1,92887.06,Loyal,0
638.0,Germany,Female,39.0,0,122501.28,2,1,1,95007.8,New,0
604.0,Spain,Female,62.0,10,0.0,2,1,1,129984.2,Loyal,0
