CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,TenureBucket,Exited
523.0,France,Female,62.0,7,0.0,2,0,0,130883.9,Loyal,1
605.0,France,Female,62.0,4,111065.93,2,0,1,125660.99,Mid,0
630.0,France,Male,40.0,8,0.0,2,1,1,42495.81,Loyal,0
748.0,France,Female,20.0,7,0.0,2,0,0,10792.42,Loyal,0
717.0,France,Male,42.0,5,0.0,2,1,0,172665.21,Mid,0
714.0,Spain,Male,25.0,2,0.0,1,1,1,132979.43,New,0
763.0,France,Male,35.0,9,0.0,1,1,1,31372.91,Loyal,0
745.0,France,Male,35.0,9,92566.53,2,1,0,161519.77,Loyal,0
685.0,France,Male,23.0,8,0.0,2,1,1,112239.03,Loyal,0
661.0,France,Female,37.0,5,136425.18,1,1,0,81102.81,Mid,0
568.0,France,Male,51.0,4,0.0,3,1,1,66586.56,Mid,0
692.0,France,Male,30.0,2,0.0,2,0,1,130486.57,New,0
799.0,Germany,Female,39.0,7,167395.6,2,0,1,139537.43,Loyal,0
695.0,France,Male,43.0,1,100421.1,1,1,1,101141.28,New,0
616.0,France,Female,31.0,8,0.0,1,0,1,76456.17,Loyal,0
719.0,Spain,Female,47.0,9,116393.59,1,1,0,63051.32,Loyal,1
692.0,France,Male,54.0,5,0.0,2,1,1,88721.84,Mid,0
605.0,Spain,Male,41.0,5,103154.66,1,0,0,143203.78,Mid,0
612.0,France,Male,41.0,5,0.0,3,0,0,151256.22,Mid,0
671.0,Germany,Female,34.0,6,37266.67,2,0,0,156917.12,Loyal,0
606.0,Germany,Male,48.0,4,132403.56,1,0,0,36091.91,Mid,1
484.0,France,Male,41.0,5,0.0,1,1,1,74267.35,Mid,0
794.0,Spain,Female,37.0,9,0.0,2,1,0,68008.85,Loyal,0
589.0,Germany,Male,38.0,8,92219.21,1,1,0,99106.97,Loyal,0
707.0,France,Male,62.0,6,66573.17,1,1,1,62768.8,Loyal,0
732.0,Germany,Female,48.0,4,102962.62,1,1,0,120852.85,Mid,1
566.0,France,Female,21.0,3,0.0,2,1,1,3626.47,Mid,0
601.0,Spain,Female,42.0,4,96763.89,1,1,1,199242.65,Mid,0
561.0,Spain,Male,34.0,4,85141.79,2,1,1,29217.37,Mid,0
685.0,France,Male,58.0,1,104796.54,1,1,1,154181.41,New,0
597.0,Spain,Male,24.0,0,108058.07,2,1,1,187826.11,New,0
625.0,France,Female,36.0,8,129944.39,2,0,0,198914.8,Loyal,0
568.0,Spain,Female,46.0,3,0.0,2,1,1,29372.62,Mid,0
583.0,Germany,Male,40.0,4,107041.3,1,1,1,5635.63,Mid,0
588.0,France,Male,38.0,1,124271.26,1,1,0,75969.19,New,0
520.0,France,Male,38.0,5,0.0,2,1,0,163185.76,Mid,0
761.0,Spain,Female,34.0,2,0.0,2,1,0,61251.25,New,0
604.0,France,Male,33.0,3,0.0,1,1,0,42171.13,Mid,1
605.0,Spain,Male,47.0,7,142643.54,1,1,0,189310.27,Loyal,0
688.0,Spain,Female,24.0,3,0.0,2,1,1,102195.16,Mid,0
811.0,Spain,Male,39.0,7,0.0,2,1,1,177519.39,Loyal,0
571.0,France,Female,33.0,1,0.0,2,1,0,102750.7,New,0
595.0,Germany,Female,44.0,4,96553.52,2,1,0,143952.24,Mid,1
721.0,Spain,Female,46.0,7,137933.39,1,1,1,67976.57,Loyal,0
784.0,Spain,Male,33.0,10,0.0,2,1,0,162022.47,Loyal,0
656.0,Spain,Male,47.0,1,0.0,2,1,1,197961.93,New,0
609.0,Spain,Male,53.0,10,0.0,1,1,1,154642.91,Loyal,0
570.0,France,Female,61.0,6,142105.35,1,1,1,45214.04,Loyal,0
687.0,France,Male,35.0,9,0.0,2,0,1,73133.82,Loyal,0
665.0,France,Female,44.0,7,0.0,2,1,1,66548.58,Loyal,0
734.0,France,Female,54.0,3,0.0,1,1,0,130805.54,Mid,1
729.0,Spain,Female,28.0,0,0.0,2,1,1,31165.06,New,1
482.0,Germany,Male,45.0,7,156353.46,1,1,0,72643.95,Loyal,1
803.0,France,Female,26.0,4,0.0,2,1,1,181208.47,Mid,0
637.0,France,Female,21.0,10,125712.2,1,0,0,175072.47,Loyal,0
682.0,France,Female,27.0,1,97893.2,1,1,0,166144.98,New,0
850.0,France,Female,38.0,1,106871.81,2,1,0,29333.01,New,0
652.0,France,Female,32.0,2,0.0,2,1,0,54628.11,New,0
528.0,Spain,Male,36.0,7,0.0,2,1,0,60536.56,Loyal,0
633.0,France,Male,37.0,7,141546.35,1,1,1,124830.11,Loyal,0
754.0,Spain,Female,27.0,8,0.0,2,0,0,121821.16,Loyal,0
628.0,France,Female,38.0,3,0.0,2,1,1,48924.73,Mid,0
746.0,France,Male,24.0,3,137492.35,2,0,1,170142.09,Mid,0
758.0,Spain,Male,35.0,5,0.0,2,1,0,95009.6,Mid,0
569.0,Spain,Male,34.0,0,151839.26,1,1,0,102299.81,New,1
542.0,France,Female,29.0,7,0.0,2,0,1,196651.72,Loyal,0
725.0,Germany,Female,33.0,7,115182.84,2,1,1,177279.41,Loyal,0
850.0,France,Male,29.0,1,0.0,2,0,0,152996.89,New,0
623.0,Germany,Male,33.0,8,96759.42,1,1,1,174777.98,Loyal,0
686.0,France,Female,35.0,8,105419.73,1,1,0,35356.46,Loyal,0
575.0,Spain,Male,52.0,8,123925.23,1,0,0,111342.66,Loyal,1
619.0,Spain,Female,45.0,0,0.0,2,0,0,113645.4,New,0
724.0,Spain,Male,41.0,5,0.0,1,0,1,115753.94,Mid,0
713.0,Germany,Male,40.0,3,114446.84,2,1,1,87308.18,Mid,0
649.0,France,Male,41.0,0,0.0,2,0,1,130567.02,New,0
681.0,Spain,Male,30.0,2,128393.29,1,1,1,180593.45,New,0
570.0,France,Female,29.0,0,0.0,1,1,0,37092.43,New,0
664.0,France,Female,38.0,4,74306.19,2,1,0,154395.56,Mid,0
750.0,Germany,Male,40.0,5,168286.81,3,1,0,20451.99,Mid,1
650.0,France,Male,37.0,9,0.0,2,1,0,17974.08,Loyal,0
689.0,Spain,Female,62.0,1,0.0,2,1,1,186526.12,New,0
700.0,France,Female,44.0,2,58781.76,1,1,0,16874.92,New,0
686.0,Spain,Female,35.0,4,0.0,2,1,1,159676.55,Mid,0
836.0,Spain,Female,37.0,10,0.0,2,1,0,111324.41,Loyal,0
675.0,France,Female,49.0,0,0.0,1,1,1,80496.71,New,1
629.0,France,Female,33.0,6,0.0,2,1,1,59129.72,Loyal,0
650.0,Spain,Male,25.0,7,160599.06,2,1,1,28391.52,Loyal,0
626.0,Spain,Female,37.0,6,108269.37,1,1,0,5597.94,Loyal,0
727.0,Germany,Female,30.0,8,119027.28,2,1,1,137903.54,Loyal,0
794.0,France,Male,24.0,10,146126.75,1,1,1,88992.05,Loyal,0
557.0,France,Female,32.0,3,123502.53,1,1,1,69826.8,Mid,0
668.0,Germany,Female,37.0,6,167864.4,1,1,0,115638.29,Loyal,0
574.0,France,Female,34.0,7,152992.91,1,1,1,134691.2,Loyal,0
796.0,France,Female,45.0,2,109730.22,1,1,1,123882.73,New,0
688.0,Spain,Female,46.0,8,155681.72,1,1,0,26287.21,Loyal,0
656.0,France,Female,62.0,3,0.0,2,1,1,1276.87,Mid,0
669.0,France,Male,39.0,3,119452.03,1,1,1,171575.54,Mid,0
669.0,France,Male,29.0,7,0.0,2,1,1,138145.62,Loyal,0
725.0,France,Male,38.0,6,0.0,2,1,1,158697.28,Loyal,0
543.0,Spain,Male,35.0,10,59408.63,1,1,0,76773.53,Loyal,0
580.0,Germany,Male,39.0,3,119688.81,1,1,0,137041.26,Mid,0
609.0,Spain,Female,43.0,6,86053.52,2,1,1,113276.46,Loyal,1
687.0,Spain,Male,35.0,3,0.0,2,1,1,176450.19,Mid,0
700.0,France,Male,37.0,3,77608.46,2,1,1,175373.46,Mid,0
619.0,Spain,Female,31.0,3,141751.82,1,0,1,61531.86,Mid,0
627.0,Spain,Male,44.0,6,0.0,1,1,1,114469.55,Loyal,0
582.0,France,Male,52.0,2,151457.88,1,0,1,40893.61,New,0
646.0,Germany,Female,36.0,6,144773.29,2,1,0,53217.3,Loyal,0
739.0,France,Female,36.0,0,0.0,2,0,0,133465.57,New,0
694.0,France,Female,33.0,4,129731.64,2,1,0,178123.86,Mid,0
475.0,France,Female,57.0,1,0.0,2,1,0,89248.99,New,0
658.0,France,Male,32.0,8,0.0,1,1,1,80410.68,Loyal,0
624.0,France,Male,55.0,7,118793.6,1,1,1,95022.02,Loyal,1
664.0,France,Male,43.0,9,189026.53,2,1,1,56099.86,Loyal,0
686.0,Germany,Male,26.0,1,57422.62,1,1,1,79189.4,New,0
610.0,Spain,Female,45.0,3,0.0,1,1,0,38276.84,Mid,1
689.0,Spain,Female,28.0,5,95328.6,1,1,0,6129.61,Mid,1
850.0,Germany,Male,53.0,2,94078.97,2,1,0,36980.54,New,0
793.0,Spain,Male,62.0,0,0.0,2,0,1,27166.75,New,0
776.0,Germany,Female,37.0,2,103769.22,2,1,0,194099.12,New,0
624.0,Spain,Female,36.0,10,0.0,2,0,1,186180.42,Loyal,0
615.0,Spain,Male,59.0,4,155766.05,1,1,1,110275.17,Mid,0
655.0,France,Female,37.0,7,111852.84,2,1,0,10511.13,Loyal,0
655.0,Germany,Female,62.0,5,138089.97,2,1,1,99920.41,Mid,0
417.0,France,Male,34.0,7,0.0,2,1,0,55003.79,Loyal,0
850.0,France,Male,19.0,8,0.0,1,1,1,68569.89,Loyal,0
577.0,France,Male,42.0,9,0.0,1,1,0,74077.91,Loyal,0
659.0,France,Female,49.0,1,0.0,1,1,0,116249.72,New,1
568.0,France,Male,30.0,8,73054.37,2,1,1,27012.0,Loyal,0
673.0,France,Male,32.0,8,121240.76,1,1,0,116969.73,Loyal,0
779.0,France,Female,42.0,5,0.0,2,0,0,25951.91,Mid,0
671.0,France,Male,31.0,0,116234.61,1,1,0,172096.08,New,0
710.0,Germany,Female,62.0,9,148214.36,1,1,0,48571.14,Loyal,1
613.0,Spain,Male,34.0,8,117300.02,1,1,0,139410.08,Loyal,0
496.0,France,Female,34.0,1,102723.35,2,1,0,180844.81,New,0
580.0,Germany,Male,35.0,9,121355.19,1,0,1,35671.45,Loyal,0
587.0,France,Male,40.0,2,0.0,4,0,1,106174.7,New,1
444.0,France,Female,45.0,4,0.0,2,1,0,161653.5,Mid,1
682.0,Spain,Female,58.0,4,0.0,1,1,0,176036.01,Mid,0
734.0,France,Male,45.0,2,0.0,2,1,0,99593.28,New,0
638.0,France,Male,57.0,6,0.0,1,1,0,33676.48,Loyal,1
559.0,France,Male,45.0,8,24043.45,1,0,1,169781.45,Loyal,1
584.0,Germany,Female,46.0,6,87361.02,2,1,0,120376.87,Loyal,1
383.0,Spain,Female,48.0,8,95808.19,1,0,0,137702.01,Loyal,1
593.0,France,Male,35.0,9,114193.24,1,1,0,71154.1,Loyal,0
623.0,France,Female,34.0,9,0.0,1,1,0,24255.21,Loyal,0
522.0,Spain,Male,30.0,3,0.0,2,1,0,145490.85,Mid,0
709.0,France,Male,39.0,8,0.0,2,1,0,56214.09,Loyal,0
735.0,France,Male,43.0,9,127806.91,1,1,1,73069.59,Loyal,0
651.0,France,Male,53.0,7,0.0,2,1,1,130132.41,Loyal,0
531.0,France,Female,37.0,1,0.0,1,1,0,4606.97,New,0
662.0,Germany,Male,30.0,5,115286.68,2,1,1,149587.92,Mid,0
462.0,France,Male,27.0,4,176913.52,1,1,0,80587.27,Mid,0
739.0,France,Male,58.0,2,101579.28,1,1,1,72168.53,New,0
575.0,France,Male,29.0,4,121823.4,2,1,1,50368.87,Mid,0
817.0,France,Female,55.0,10,117561.49,1,1,0,95941.55,Loyal,1
682.0,France,Male,26.0,8,0.0,2,1,0,178373.43,Loyal,0
684.0,Germany,Female,46.0,3,102955.14,2,1,0,154137.33,Mid,0
684.0,Spain,Male,24.0,8,143582.89,1,1,1,22527.27,Loyal,0
716.0,Spain,Male,34.0,9,0.0,1,1,1,66695.71,Loyal,0
750.0,France,Male,36.0,7,136492.92,3,1,1,26500.29,Loyal,1
504.0,France,Female,49.0,7,0.0,3,0,1,87822.14,Loyal,1
642.0,Germany,Female,30.0,5,129753.69,1,1,0,582.53,Mid,0
644.0,Spain,Male,26.0,8,96659.64,2,1,1,138775.69,Loyal,0
623.0,France,Male,27.0,4,120509.81,1,0,0,142170.44,Mid,0
839.0,France,Female,51.0,3,0.0,1,1,1,69101.23,Mid,1
635.0,France,Female,58.0,1,0.0,1,1,1,58907.08,New,1
710.0,Germany,Male,45.0,9,108231.37,1,1,1,188574.08,Loyal,0
678.0,Germany,Female,25.0,10,76968.12,2,0,1,131501.72,Loyal,0
850.0,France,Female,29.0,10,0.0,2,1,1,199775.67,Loyal,0
663.0,Germany,Male,32.0,3,108586.86,1,1,1,182355.21,Mid,0
850.0,Spain,Male,36.0,6,0.0,2,0,1,41291.05,Loyal,0
725.0,Germany,Male,45.0,8,116917.07,1,0,0,173464.43,Loyal,1
553.0,France,Male,32.0,3,116324.53,1,1,0,77304.49,Mid,0
729.0,France,Female,62.0,4,140549.4,1,1,0,30990.16,Mid,1
627.0,Spain,Male,49.0,4,111087.5,1,0,1,146680.25,Mid,0
734.0,Germany,Female,52.0,6,71283.09,2,0,1,38984.37,Loyal,0
707.0,Spain,Male,32.0,9,0.0,2,1,0,126475.79,Loyal,0
519.0,Spain,Male,39.0,4,111900.14,1,1,1,97577.17,Mid,0
818.0,Germany,Male,43.0,10,105301.5,1,1,1,78941.59,Loyal,0
807.0,France,Female,36.0,4,0.0,2,0,1,147007.33,Mid,0
621.0,Spain,Male,39.0,8,0.0,2,1,0,36122.96,Loyal,0
602.0,France,Female,35.0,5,0.0,2,1,0,31050.02,Mid,0
706.0,Germany,Female,28.0,6,124923.35,2,1,1,50299.14,Loyal,0
821.0,Germany,Female,31.0,2,68927.57,1,1,1,25445.0,New,0
612.0,Spain,Female,26.0,4,0.0,2,1,1,179780.74,Mid,0
523.0,Germany,Male,27.0,8,61688.61,2,1,0,147059.16,Loyal,0
603.0,France,Male,32.0,7,0.0,1,1,0,198055.94,Loyal,1
661.0,France,Male,35.0,5,0.0,1,1,0,155394.52,Mid,0
688.0,Germany,Male,29.0,9,144553.5,2,1,0,143454.95,Loyal,0
720.0,France,Male,62.0,5,183135.39,2,1,1,197688.5,Mid,0
598.0,Spain,Male,41.0,8,0.0,2,1,1,161954.43,Loyal,0
540.0,Germany,Male,39.0,4,127278.31,1,1,1,16150.34,Mid,0
704.0,France,Female,33.0,0,130499.09,2,1,1,74804.36,New,0
701.0,France,Male,40.0,5,169742.64,1,1,1,153537.55,Mid,1
529.0,Spain,Male,31.0,6,0.0,1,1,0,10625.91,Loyal,0
576.0,France,Male,41.0,1,0.0,1,1,1,188274.6,New,0
727.0,Spain,Female,31.0,0,0.0,1,1,0,121751.04,New,1
789.0,Spain,Female,40.0,4,0.0,2,1,0,137402.27,Mid,0
581.0,France,Female,55.0,6,0.0,1,1,1,22442.13,Loyal,0
624.0,Germany,Male,54.0,3,116726.22,1,1,0,110498.1,Mid,1
516.0,France,Male,33.0,7,115195.58,1,1,1,11205.5,Loyal,0
630.0,France,Male,34.0,9,0.0,2,1,1,114006.35,Loyal,0
656.0,France,Male,39.0,10,0.0,2,1,1,98894.64,Loyal,0
492.0,France,Male,29.0,1,144591.96,1,1,1,196293.76,New,0
625.0,France,Male,43.0,4,122351.29,1,1,0,71216.6,Mid,0
667.0,Germany,Male,43.0,1,103018.45,1,1,0,32462.39,New,1
546.0,France,Female,52.0,2,0.0,1,1,0,137332.37,New,1
529.0,Spain,Female,39.0,2,82766.43,1,1,1,122925.44,New,0
745.0,Spain,Female,38.0,7,0.0,2,1,1,194230.82,Loyal,0
553.0,France,Male,37.0,2,0.0,2,1,0,33877.29,New,0
712.0,Germany,Female,49.0,5,154776.42,2,0,0,196257.68,Mid,0
598.0,France,Male,47.0,2,0.0,2,1,1,186116.54,New,0
739.0,Germany,Male,32.0,3,102128.27,1,1,0,63981.37,Mid,1
670.0,France,Male,36.0,3,0.0,1,1,0,140754.19,Mid,1
630.0,Spain,Female,21.0,1,85818.18,1,1,1,133102.3,New,0
539.0,Germany,Female,38.0,8,105435.74,1,0,0,80575.44,Loyal,1
623.0,France,Male,43.0,1,0.0,2,1,1,146379.3,New,0
741.0,Germany,Male,38.0,4,128015.83,1,1,0,58440.43,Mid,0
647.0,Germany,Male,52.0,7,130013.12,1,1,1,190806.36,Loyal,1
554.0,France,Female,43.0,10,0.0,2,1,0,149629.13,Loyal,1
652.0,France,Male,30.0,2,176166.56,2,1,1,152210.81,New,0
581.0,Germany,Female,26.0,3,105099.45,1,1,1,184520.0,Mid,1
713.0,Germany,Female,61.0,4,149525.34,2,1,0,123663.63,Mid,0
635.0,Spain,Female,38.0,1,0.0,2,1,0,90605.05,New,0
572.0,France,Male,37.0,1,133043.66,1,0,0,111243.09,New,0
725.0,France,Female,25.0,9,0.0,2,1,1,168607.74,Loyal,0
677.0,France,Female,27.0,2,0.0,2,0,1,114685.92,New,0
517.0,France,Male,28.0,2,115062.61,1,1,0,179056.23,New,0
617.0,Germany,Female,37.0,4,116471.43,2,1,0,175324.74,Mid,1
757.0,Spain,Male,33.0,5,77253.22,1,0,1,194239.63,Mid,0
421.0,Germany,Male,28.0,8,122384.22,3,1,1,89017.38,Loyal,1
716.0,Germany,Female,39.0,10,115301.31,1,1,0,43527.4,Loyal,1
594.0,Germany,Female,32.0,4,120074.97,2,1,1,162961.79,Mid,0
672.0,France,Female,28.0,6,0.0,1,0,1,8814.69,Loyal,0
608.0,Germany,Female,30.0,2,91057.37,2,1,0,132973.17,New,0
612.0,Germany,Male,32.0,9,106520.73,2,1,0,177092.16,Loyal,0
850.0,France,Male,31.0,8,0.0,2,1,0,178667.7,Loyal,0
666.0,France,Male,53.0,5,64646.7,1,1,0,128019.48,Mid,1
695.0,France,Male,46.0,7,49512.55,1,1,0,133007.34,Loyal,0
695.0,Spain,Female,35.0,7,79858.13,2,1,1,127977.66,Loyal,0
596.0,France,Male,42.0,7,0.0,2,1,1,121568.37,Loyal,0
602.0,France,Female,29.0,3,88814.4,2,1,1,62487.97,Mid,0
663.0,Germany,Female,46.0,6,95439.4,1,1,1,21038.58,Loyal,1
635.0,France,Female,33.0,5,0.0,2,1,0,122949.71,Mid,0
653.0,France,Male,41.0,8,102768.42,1,1,0,55663.85,Loyal,0
788.0,France,Male,32.0,4,112079.58,1,0,0,89368.59,Mid,0
746.0,France,Female,29.0,4,105599.67,1,1,1,43106.17,Mid,0
584.0,France,Female,40.0,4,82441.75,1,0,0,80852.11,Mid,0
748.0,Germany,Female,40.0,3,103499.09,2,0,0,38153.19,Mid,0
768.0,Germany,Male,37.0,9,108308.11,1,1,0,41788.25,Loyal,1
768.0,France,Female,28.0,3,109118.05,2,0,1,50911.41,Mid,0
430.0,Germany,Female,62.0,6,135392.31,2,1,1,172852.06,Loyal,1
687.0,France,Female,36.0,4,97157.96,1,0,1,63185.05,Mid,0
511.0,France,Female,31.0,5,137411.29,1,0,1,161854.98,Mid,0
478.0,Spain,Male,43.0,1,0.0,2,1,1,197916.43,New,0
732.0,France,Female,35.0,3,0.0,2,1,0,90876.95,Mid,0
594.0,Spain,Female,38.0,10,0.0,2,1,0,58332.91,Loyal,0
543.0,Germany,Female,57.0,1,106138.33,2,1,1,120657.32,New,1
606.0,Germany,Male,62.0,10,126306.64,3,0,0,7861.68,Loyal,1
745.0,Germany,Male,36.0,8,145071.24,1,0,0,6078.46,Loyal,0
552.0,France,Male,29.0,10,0.0,2,1,0,12186.83,Loyal,0
648.0,Spain,Female,28.0,9,102282.61,1,1,1,157891.11,Loyal,0
505.0,Spain,Male,37.0,0,134006.39,1,1,1,93736.69,New,0
528.0,France,Male,34.0,1,125566.9,1,1,1,176763.27,New,0
625.0,Germany,Female,39.0,10,129845.26,1,1,1,96444.88,Loyal,0
672.0,France,Male,39.0,2,0.0,2,1,0,87372.49,New,0
709.0,France,Female,36.0,8,0.0,2,1,1,69676.55,Loyal,0
821.0,Germany,Female,37.0,5,106453.53,2,0,1,127413.0,Mid,0
657.0,France,Female,39.0,4,80293.81,1,1,0,97192.76,Mid,0
610.0,Spain,Male,29.0,9,0.0,3,0,1,83912.24,Loyal,0
567.0,Spain,Male,43.0,2,115643.58,2,0,0,174606.35,New,0
735.0,France,Female,25.0,3,91718.8,1,0,0,28411.23,Mid,0
528.0,France,Male,30.0,2,128262.72,2,1,0,50771.16,New,0
755.0,France,Female,38.0,1,0.0,2,1,0,20734.81,New,0
705.0,Spain,Female,23.0,5,0.0,2,1,1,73131.73,Mid,0
580.0,France,Male,34.0,6,0.0,2,1,1,160095.31,Loyal,0
705.0,Spain,Male,44.0,0,184552.12,1,1,0,68860.3,New,1
524.0,Spain,Female,62.0,5,0.0,1,1,0,136079.64,Mid,1
680.0,France,Female,32.0,5,0.0,1,1,1,150684.23,Mid,0
464.0,Spain,Female,34.0,5,76001.57,1,1,1,158668.87,Mid,0
808.0,France,Male,45.0,7,118626.55,2,1,0,147132.46,Loyal,0
703.0,France,Male,50.0,8,160139.59,2,1,1,79314.1,Loyal,0
805.0,Spain,Male,37.0,5,0.0,2,1,0,21928.81,Mid,0
755.0,Germany,Female,45.0,7,135643.0,1,0,0,143619.52,Loyal,1
603.0,Germany,Male,44.0,6,108122.39,2,1,0,108488.33,Loyal,1
530.0,France,Male,39.0,2,0.0,2,1,0,197923.05,New,0
606.0,Spain,Male,35.0,7,0.0,1,1,0,106837.06,Loyal,1
648.0,Germany,Female,39.0,3,126935.98,2,0,1,57995.74,Mid,0
526.0,Germany,Female,35.0,9,118536.4,1,1,0,40980.87,Loyal,1
663.0,France,Female,37.0,7,0.0,1,1,1,185210.63,Loyal,0
538.0,France,Male,37.0,1,134752.08,1,1,0,162511.55,New,0
518.0,France,Female,45.0,8,0.0,2,1,1,36193.07,Loyal,0
646.0,Spain,Male,25.0,5,182876.88,2,1,1,42537.59,Mid,1
661.0,France,Male,41.0,5,0.0,1,0,1,88279.6,Mid,0
624.0,France,Male,44.0,3,0.0,2,1,0,88407.51,Mid,0
681.0,France,Female,37.0,7,69609.85,1,1,1,72127.83,Loyal,0
682.0,France,Male,62.0,6,0.0,2,0,1,149604.18,Loyal,0
477.0,Germany,Female,24.0,2,95675.62,2,0,0,162699.7,New,1
730.0,France,Male,23.0,8,0.0,2,1,0,183284.53,Loyal,0
507.0,Spain,Male,32.0,7,0.0,2,1,0,67926.18,Loyal,0
661.0,Spain,Female,42.0,3,0.0,2,1,0,35989.41,Mid,0
616.0,Germany,Female,42.0,6,117899.95,2,0,0,150266.81,Loyal,0
850.0,France,Female,35.0,9,0.0,2,0,0,25329.48,Loyal,0
599.0,France,Male,58.0,4,0.0,1,0,0,176407.15,Mid,1
706.0,France,Female,44.0,4,129605.99,1,0,0,69865.49,Mid,0
748.0,France,Male,32.0,5,154737.88,2,1,1,172638.13,Mid,0
850.0,Germany,Male,37.0,9,122506.38,1,0,1,199693.84,Loyal,1
746.0,France,Male,36.0,7,142400.77,1,1,1,193438.69,Loyal,0
712.0,France,Female,29.0,8,140170.61,1,1,1,38170.04,Loyal,0
718.0,Spain,Male,45.0,3,105266.32,2,1,1,193724.51,Mid,0
795.0,Spain,Male,35.0,8,0.0,2,1,0,167155.36,Loyal,0
676.0,France,Female,32.0,5,0.0,2,1,1,75465.41,Mid,0
808.0,France,Female,33.0,2,103516.87,1,1,0,113907.8,New,0
645.0,France,Female,36.0,8,0.0,2,1,1,12096.61,Loyal,1
534.0,France,Female,55.0,8,116973.26,3,1,0,122066.5,Loyal,1
682.0,France,Female,43.0,5,125851.93,1,1,1,193318.33,Mid,0
656.0,Spain,Male,33.0,4,0.0,2,1,0,116706.0,Mid,0
806.0,Germany,Male,34.0,2,96152.68,2,1,0,143711.02,New,0
686.0,France,Female,44.0,7,55053.62,1,1,0,181757.19,Loyal,0
605.0,Germany,Female,56.0,1,74129.18,2,1,1,62199.78,New,1
592.0,France,Male,29.0,7,0.0,2,1,1,91196.67,Loyal,0
764.0,France,Female,24.0,7,106234.02,1,0,0,115676.38,Loyal,0
621.0,Spain,Male,53.0,9,170491.84,1,1,0,35588.07,Loyal,1
742.0,Germany,Male,55.0,5,155196.17,1,0,1,121207.66,Mid,1
757.0,France,Male,28.0,7,120911.75,2,1,1,131249.46,Loyal,0
589.0,France,Female,46.0,10,107238.85,2,1,0,37024.28,Loyal,0
739.0,Spain,Male,60.0,4,0.0,1,1,1,51637.67,Mid,0
507.0,Spain,Female,34.0,4,0.0,2,1,1,60688.38,Mid,0
606.0,Germany,Female,41.0,4,132670.53,1,1,0,156476.36,Mid,1
533.0,Germany,Female,22.0,10,115743.6,1,0,0,43852.05,Loyal,0
413.0,Germany,Male,39.0,1,130969.77,2,1,1,158891.79,New,0
647.0,France,Female,40.0,9,0.0,2,0,1,92357.21,Loyal,0
694.0,France,Female,29.0,5,99713.87,1,0,0,112317.89,Mid,0
782.0,France,Female,33.0,2,94493.03,1,0,1,101866.39,New,0
512.0,Germany,Male,42.0,9,93955.83,2,1,0,14828.54,Loyal,0
648.0,Germany,Female,32.0,8,157138.99,3,1,0,190994.48,Loyal,1
702.0,France,Male,45.0,0,80793.58,1,1,1,27474.81,New,0
669.0,France,Female,29.0,7,146011.4,1,0,0,50249.16,Loyal,0
614.0,Spain,Female,40.0,3,113348.5,1,1,1,77789.01,Mid,0
577.0,France,Male,29.0,7,0.0,2,1,1,55473.15,Loyal,0
489.0,Germany,Male,38.0,2,126444.08,2,1,1,82662.73,New,0
618.0,France,Male,34.0,5,134954.53,1,1,1,151954.39,Mid,0
620.0,Spain,Male,42.0,4,106920.91,1,0,1,119747.08,Mid,0
696.0,Germany,Male,32.0,8,101160.99,1,1,1,115916.55,Loyal,0
536.0,France,Female,41.0,9,0.0,1,1,0,121299.14,Loyal,0
674.0,Spain,Male,32.0,2,0.0,2,1,0,140579.17,New,0
685.0,Germany,Female,21.0,6,97956.5,1,1,1,164966.27,Loyal,0
713.0,France,Male,44.0,1,63438.91,1,1,0,64375.4,New,0
635.0,Spain,Female,34.0,5,98683.47,2,1,0,15733.19,Mid,0
516.0,France,Male,27.0,9,0.0,1,1,0,142680.64,Loyal,1
430.0,France,Male,35.0,1,118894.22,1,0,0,2923.61,New,0
838.0,France,Male,31.0,2,0.0,2,1,0,8222.96,New,0
553.0,France,Male,42.0,1,0.0,2,0,0,23822.04,New,0
721.0,France,Male,46.0,1,115764.32,2,0,0,102950.79,New,0
796.0,Spain,Male,62.0,5,0.0,2,0,1,54871.02,Mid,0
553.0,France,Male,33.0,4,118082.89,1,0,0,94440.45,Mid,0
589.0,France,Male,29.0,2,0.0,2,0,1,98320.27,New,0
718.0,Spain,Male,39.0,6,0.0,2,0,1,63889.1,Loyal,0
478.0,Spain,Male,48.0,0,83287.05,2,0,1,44147.95,New,1
850.0,Spain,Female,54.0,4,120952.74,1,1,0,66963.15,Mid,0
715.0,France,Male,40.0,7,0.0,1,1,1,141359.11,Loyal,0
814.0,Germany,Male,44.0,8,95488.82,2,0,0,107013.59,Loyal,0
633.0,France,Male,59.0,5,0.0,1,1,1,137273.97,Mid,0
550.0,France,Male,32.0,8,97514.07,1,1,1,199138.84,Loyal,0
681.0,France,Male,38.0,3,0.0,2,1,1,112491.96,Mid,0
817.0,Germany,Male,58.0,3,114327.59,2,1,1,42831.11,Mid,0
766.0,France,Male,32.0,6,185714.28,1,1,1,102502.5,Loyal,0
591.0,France,Male,28.0,5,0.0,2,1,1,48606.92,Mid,0
506.0,France,Female,32.0,3,0.0,1,1,1,80823.02,Mid,0
810.0,France,Female,51.0,5,0.0,2,0,1,184524.74,Mid,0
